Date,Time,PAR_uncal,PAR_cal,°C,Site,Habitat,Timepoint
3/12/20,17:01:00,4967,450.5069,26.69,Spaanse Water Reef,Reef,March 2020
3/12/20,17:06:00,4680,424.476,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:11:00,4337,393.3659,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:16:00,4033,365.7931,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:21:00,3725,337.8575,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:26:00,3426,310.7382,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:31:00,3102,281.3514,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:36:00,2827,256.4089,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:41:00,2522,228.7454,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:46:00,2244,203.5308,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,17:51:00,1944,176.3208,26.56,Spaanse Water Reef,Reef,March 2020
3/12/20,17:56:00,1683,152.6481,26.56,Spaanse Water Reef,Reef,March 2020
3/12/20,18:01:00,1450,131.515,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:06:00,1240,112.468,26.56,Spaanse Water Reef,Reef,March 2020
3/12/20,18:11:00,1034,93.7838,26.56,Spaanse Water Reef,Reef,March 2020
3/12/20,18:16:00,838,76.0066,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:21:00,663,60.1341,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:26:00,506,45.8942,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:31:00,371,33.6497,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:36:00,257,23.3099,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:41:00,164,14.8748,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:46:00,92,8.3444,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:51:00,44,3.9908,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,18:56:00,17,1.5419,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,19:01:00,4,0.3628,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,19:06:00,1,0.0907,26.63,Spaanse Water Reef,Reef,March 2020
3/12/20,19:11:00,1,0.0907,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,6:31:00,6,0.5442,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,6:36:00,18,1.6326,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,6:41:00,48,4.3536,26.44,Spaanse Water Reef,Reef,March 2020
3/13/20,6:46:00,97,8.7979,26.44,Spaanse Water Reef,Reef,March 2020
3/13/20,6:51:00,177,16.0539,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,6:56:00,277,25.1239,26.31,Spaanse Water Reef,Reef,March 2020
3/13/20,7:01:00,392,35.5544,26.31,Spaanse Water Reef,Reef,March 2020
3/13/20,7:06:00,512,46.4384,26.31,Spaanse Water Reef,Reef,March 2020
3/13/20,7:11:00,678,61.4946,26.31,Spaanse Water Reef,Reef,March 2020
3/13/20,7:16:00,842,76.3694,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,7:21:00,1032,93.6024,26.44,Spaanse Water Reef,Reef,March 2020
3/13/20,7:26:00,1240,112.468,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,7:31:00,1355,122.8985,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,7:36:00,1740,157.818,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,7:41:00,1985,180.0395,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,7:46:00,2211,200.5377,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,7:51:00,2511,227.7477,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,7:56:00,2813,255.1391,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,8:01:00,3010,273.007,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,8:06:00,3363,305.0241,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,8:11:00,3039,275.6373,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,8:16:00,3380,306.566,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,8:21:00,4300,390.01,26.44,Spaanse Water Reef,Reef,March 2020
3/13/20,8:26:00,3112,282.2584,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:31:00,4323,392.0961,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:36:00,4939,447.9673,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:41:00,4091,371.0537,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:46:00,6344,575.4008,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:51:00,4392,398.3544,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,8:56:00,2869,260.2183,26.38,Spaanse Water Reef,Reef,March 2020
3/13/20,9:01:00,6003,544.4721,26.44,Spaanse Water Reef,Reef,March 2020
3/13/20,9:06:00,5659,513.2713,26.5,Spaanse Water Reef,Reef,March 2020
3/13/20,9:11:00,7838,710.9066,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,9:16:00,7482,678.6174,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,9:21:00,8109,735.4863,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,9:26:00,8144,738.6608,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:31:00,8292,752.0844,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:36:00,4523,410.2361,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:41:00,10569,958.6083,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:46:00,11692,1060.4644,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:51:00,9568,867.8176,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,9:56:00,5854,530.9578,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:01:00,5705,517.4435,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:06:00,6836,620.0252,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:11:00,4296,389.6472,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:16:00,3975,360.5325,26.56,Spaanse Water Reef,Reef,March 2020
3/13/20,10:21:00,4795,434.9065,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:26:00,6476,587.3732,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:31:00,3823,346.7461,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:36:00,5345,484.7915,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:41:00,4315,391.3705,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:46:00,6557,594.7199,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:51:00,5877,533.0439,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,10:56:00,7217,654.5819,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,11:01:00,6053,549.0071,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,11:06:00,8630,782.741,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,11:11:00,11020,999.514,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:16:00,14639,1327.7573,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:21:00,12060,1093.842,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:26:00,7805,707.9135,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:31:00,7755,703.3785,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:36:00,12113,1098.6491,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:41:00,6501,589.6407,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:46:00,15504,1406.2128,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:51:00,9016,817.7512,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,11:56:00,5752,521.7064,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:01:00,6205,562.7935,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:06:00,5605,508.3735,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:11:00,7469,677.4383,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:16:00,4760,431.732,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:21:00,4704,426.6528,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:26:00,8964,813.0348,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:31:00,7102,644.1514,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:36:00,8561,776.4827,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:41:00,4557,413.3199,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:46:00,11496,1042.6872,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,12:51:00,6638,602.0666,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,12:56:00,15195,1378.1865,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:01:00,15341,1391.4287,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:06:00,14836,1345.6252,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:11:00,9984,905.5488,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:16:00,14617,1325.7619,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:21:00,12247,1110.8029,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:26:00,7013,636.0791,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:31:00,10759,975.8413,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:36:00,10358,939.4706,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:41:00,13536,1227.7152,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:46:00,9632,873.6224,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:51:00,10044,910.9908,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,13:56:00,6082,551.6374,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:01:00,10305,934.6635,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:06:00,3688,334.5016,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:11:00,7628,691.8596,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:16:00,8142,738.4794,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:21:00,15799,1432.9693,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:26:00,9240,838.068,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:31:00,8306,753.3542,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:36:00,5659,513.2713,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,14:41:00,13308,1207.0356,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:46:00,8565,776.8455,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:51:00,10605,961.8735,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,14:56:00,10579,959.5153,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:01:00,6341,575.1287,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,15:06:00,12282,1113.9774,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:11:00,6689,606.6923,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,15:16:00,8966,813.2162,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,15:21:00,12015,1089.7605,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:26:00,7225,655.3075,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:31:00,6790,615.853,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:36:00,9545,865.7315,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:41:00,7537,683.6059,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:46:00,6132,556.1724,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,15:51:00,9233,837.4331,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,15:56:00,7218,654.6726,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,16:01:00,8045,729.6815,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:06:00,7095,643.5165,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:11:00,7218,654.6726,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:16:00,8334,755.8938,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:21:00,5027,455.9489,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:26:00,5874,532.7718,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:31:00,5650,512.455,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:36:00,4984,452.0488,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:41:00,6092,552.5444,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:46:00,5348,485.0636,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:51:00,5471,496.2197,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,16:56:00,4751,430.9157,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:01:00,4829,437.9903,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:06:00,3526,319.8082,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:11:00,3557,322.6199,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:16:00,3732,338.4924,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:21:00,3128,283.7096,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:26:00,2398,217.4986,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:31:00,1809,164.0763,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:36:00,2255,204.5285,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:41:00,2177,197.4539,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:46:00,2002,181.5814,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:51:00,1506,136.5942,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,17:56:00,1475,133.7825,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:01:00,1372,124.4404,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:06:00,1159,105.1213,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:11:00,962,87.2534,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:16:00,774,70.2018,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:21:00,629,57.0503,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:26:00,475,43.0825,26.63,Spaanse Water Reef,Reef,March 2020
3/13/20,18:31:00,351,31.8357,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:36:00,245,22.2215,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:41:00,157,14.2399,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:46:00,90,8.163,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:51:00,42,3.8094,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,18:56:00,15,1.3605,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,19:01:00,5,0.4535,26.69,Spaanse Water Reef,Reef,March 2020
3/13/20,19:06:00,1,0.0907,26.69,Spaanse Water Reef,Reef,March 2020
3/14/20,6:26:00,1,0.0907,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:31:00,9,0.8163,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:36:00,28,2.5396,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:41:00,66,5.9862,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:46:00,128,11.6096,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:51:00,210,19.047,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,6:56:00,306,27.7542,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:01:00,414,37.5498,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:06:00,611,55.4177,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:11:00,776,70.3832,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:16:00,918,83.2626,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:21:00,1172,106.3004,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,7:26:00,1335,121.0845,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:31:00,941,85.3487,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:36:00,1253,113.6471,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:41:00,2162,196.0934,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:46:00,2536,230.0152,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:51:00,2837,257.3159,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,7:56:00,2250,204.075,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:01:00,3892,353.0044,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:06:00,4131,374.6817,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:11:00,3160,286.612,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:16:00,2966,269.0162,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:21:00,4247,385.2029,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:26:00,4936,447.6952,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:31:00,2937,266.3859,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:36:00,4216,382.3912,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:41:00,4596,416.8572,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:46:00,3212,291.3284,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:51:00,2933,266.0231,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,8:56:00,4528,410.6896,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:01:00,3818,346.2926,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:06:00,2999,272.0093,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:11:00,4238,384.3866,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,9:16:00,3804,345.0228,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:21:00,5552,503.5664,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:26:00,7559,685.6013,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:31:00,4607,417.8549,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,9:36:00,10624,963.5968,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,9:41:00,7607,689.9549,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,9:46:00,9465,858.4755,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,9:51:00,8927,809.6789,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,9:56:00,9181,832.7167,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,10:01:00,8995,815.8465,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,10:06:00,13254,1202.1378,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,10:11:00,14054,1274.6978,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,10:16:00,13170,1194.519,26.63,Spaanse Water Reef,Reef,March 2020
3/14/20,10:21:00,13364,1212.1148,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,10:26:00,11145,1010.8515,26.56,Spaanse Water Reef,Reef,March 2020
3/14/20,10:31:00,12184,1105.0888,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,10:36:00,7261,658.5727,26.44,Spaanse Water Reef,Reef,March 2020
3/14/20,10:41:00,4052,367.5164,26.5,Spaanse Water Reef,Reef,March 2020
3/14/20,10:46:00,1781,161.5367,26.75,Spaanse Water Reef,Reef,March 2020
3/14/20,10:51:00,1289,116.9123,27.25,Spaanse Water Reef,Reef,March 2020
3/16/20,7:36:00,932,84.5324,26.44,Spaanse Water Reef,Reef,March 2020
3/16/20,7:41:00,1141,103.4887,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,7:46:00,1392,126.2544,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,7:51:00,1514,137.3198,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,7:56:00,1636,148.3852,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:01:00,1707,154.8249,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:06:00,1759,159.5413,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:11:00,1890,171.423,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:16:00,1730,156.911,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:21:00,1727,156.6389,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:26:00,2051,186.0257,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:31:00,2913,264.2091,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:36:00,4049,367.2443,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:41:00,3840,348.288,26.5,Spaanse Water Reef,Reef,March 2020
3/16/20,8:46:00,4034,365.8838,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,8:51:00,4103,372.1421,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,8:56:00,5244,475.6308,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:01:00,5326,483.0682,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:06:00,4729,428.9203,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:11:00,5060,458.942,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:16:00,5939,538.6673,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:21:00,6934,628.9138,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,9:26:00,8987,815.1209,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,9:31:00,12390,1123.773,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,9:36:00,11763,1066.9041,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,9:41:00,10326,936.5682,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,9:46:00,12089,1096.4723,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,9:51:00,10805,980.0135,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,9:56:00,9173,831.9911,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:01:00,8976,814.1232,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:06:00,9113,826.5491,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:11:00,9857,894.0299,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:16:00,9981,905.2767,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:21:00,10473,949.9011,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,10:26:00,6910,626.737,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:31:00,7218,654.6726,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:36:00,7912,717.6184,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:41:00,8131,737.4817,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:46:00,11749,1065.6343,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,10:51:00,8319,754.5333,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,10:56:00,6542,593.3594,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,11:01:00,5852,530.7764,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,11:06:00,6977,632.8139,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:11:00,8943,811.1301,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:16:00,7071,641.3397,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:21:00,7563,685.9641,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:26:00,14242,1291.7494,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:31:00,8708,789.8156,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:36:00,7339,665.6473,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:41:00,4652,421.9364,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,11:46:00,7669,695.5783,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:51:00,14280,1295.196,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,11:56:00,8102,734.8514,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,12:01:00,7300,662.11,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:06:00,5271,478.0797,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:11:00,3849,349.1043,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,12:16:00,3593,325.8851,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:21:00,4191,380.1237,26.56,Spaanse Water Reef,Reef,March 2020
3/16/20,12:26:00,6297,571.1379,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:31:00,6223,564.4261,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:36:00,6281,569.6867,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:41:00,6824,618.9368,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:46:00,7066,640.8862,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:51:00,8056,730.6792,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,12:56:00,7906,717.0742,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:01:00,7208,653.7656,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:06:00,4724,428.4668,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:11:00,5457,494.9499,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:16:00,7704,698.7528,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:21:00,9449,857.0243,26.63,Spaanse Water Reef,Reef,March 2020
3/16/20,13:26:00,10931,991.4417,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,13:31:00,10519,954.0733,26.69,Spaanse Water Reef,Reef,March 2020
3/16/20,13:36:00,7819,709.1833,26.63,Spaanse Water Reef,Reef,March 2020
